text_id,text,task_1,task_2,split
hasoc_2020_hi_3815,"RT @AnsariKabiz: बादल में फाइटर प्लेन उड़ाते चलो 
ज्ञान की गंगा बहाते चलो ।
वाह मोदी जी वाह
😁😁😁😁😁
#CloudStrike 
#BanEVM 
@AacharyaSahiiL 
@…",NOT,NONE,train
hasoc_2020_hi_2787,"मोदी बहुत शातिर है रह रह कर अपना जानबूझ कर अनाप-शनाप बोलकर वीडियो शेयर करा कर विपक्ष व देश को गुमराह करने में हर पल कामयाब हो जाते है ! सोशल मीडिया भी मोदी के चाल में फंस जाता है व मुख्य मुद्दा से भटक जाता है
अरे 20 लाख EVM कौन सा बंकर में है ?

@INCIndia

https://t.co/en38deoGV4",HOF,OFFN,train
hasoc_2020_hi_3844,"एक मित्र ने पूछा भारत मे मुर्खों की संख्या कितनी हैं। 
मैने काहा चुनाव आयोग से पुछ लो कि कांग्रेस को वोट देने वालो की संख्या कितनी हैं 😀",HOF,OFFN,train
hasoc_2020_hi_4359,"RT @OpIndia_in: ""सवाल सिर्फ़ यह नहीं है कि श्रीलंका, फ्रांस, न्यूजीलैंड और ब्रिटेन जैसे देश इस तरह के सख़्त क़दम क्यों उठा पाए, सवाल यह है…",NOT,NONE,train
hasoc_2020_hi_2543,जो पूरे देश को जेब में लेकर घूम रहा उससे पूछा जा रहा कि क्या आप अपने जेब में बटुआ रखते है ?,NOT,NONE,train
hasoc_2020_hi_2083,"RT @its_bhagat: जैसे फिर कभी होना ही नही
दर्द जब भी हुआ इस कदर हुआ ।।",NOT,NONE,train
hasoc_2020_hi_2186,"RT @RiituS: मैंने पायलट को कहा प्यास लगे तो बादल में स्ट्रा घुसेड़ कर पानी पी लेना 🤷

लेकिन प्लेन से बाहर मत निकलना, रडार पकड़ लेगा :- न्यू…",NOT,NONE,train
hasoc_2020_hi_2866,"RT @SanjeevYadav_IN: अरे ये केंद्र का चुनाव है मोदी के नाम पर वोट दिया जाएगा। - भारत का एक समझदार और वरिष्ठ नागरिक

""आवेगा तो मोदी ही""

@na…",NOT,NONE,train
hasoc_2020_hi_3427,"RT @JitendraRishu: #वेद_मेरा_भेद_है
तत्वज्ञानी रामपाल जी अमृत ज्ञान वर्षा करते हुए बताते है कि परमात्मा सहशरीर है उस का नाम कबीर है वह धू-…",NOT,NONE,train
hasoc_2020_hi_2998,"RT @mitalishah121: श्रीलंका की मस्जिदों में इतने हथियार निकल रहे हैं जबकि वहाँ पे मुसलमानों  की संख्या 9.7% है

हमारे देश में क्या हालात…",HOF,HATE,train
hasoc_2020_hi_2082,@yadavdimples आजमखान चड्डी का कलर चेक करता है तो आपके प्रिय प्यारे अखिलेश थानेदार आजम को  डाटने की जगह बोलते हैं अच्छी तरह से चेक करना ऐसा थानेदार,HOF,OFFN,train
hasoc_2020_hi_1014,हाँ बे पिछले ५साल से तो सरकर नेहरु जी चला रहे थे ना,NOT,NONE,train
hasoc_2020_hi_1783,RT @arshiazizkhan: दोस्तो इन्हे भी सुन ले इनको चुनाव मे हराने वाला कोई पैदा नहीं हुआ..ये ईश्वर के लिखे को भी मिटा सकते..!! 😇 कहा से लाते है…,NOT,NONE,train
hasoc_2020_hi_726,"RT @ZeeNewsHindi: गिरिराज सिंह ने कहा, राहुल गांधी का कुनबा बन गया है देशद्रोहियों का प्रतीक
#AbkiBaarKiskiSarkar

https://t.co/MjVb1o6paX",HOF,OFFN,train
hasoc_2020_hi_1697,"RT @Ritu11745221: #वेद_मेरा_भेद_है
कबीर जी ने समझाया है कि
 हे मानव शरीर धारी प्राणी! यह मानव जन्म बहुत युगों पर्यन्त प्राप्त होता है।
तत्व…",NOT,NONE,train
hasoc_2020_hi_1711,"RT @VivekmMisra: घर आँगन छत देहरी सूनी,
सूना है मन तुम बिन माँ !
तुम्ही नहीं तो
क्या घर आँगन
कैसी वर्षा, कैसा सावन माँ

था अपार विस्तार तु…",NOT,NONE,train
hasoc_2020_hi_4281,"जाते पनपत बढत अरू फूलत फलत महान

सो सब प्रेमहि प्रेम यह कहत रसिक ""रसखान""",NOT,NONE,train
hasoc_2020_hi_1178,RT @realstory99_: दुष्यंत चौटाला जी को 5 साल बाद समझ आ ही गया कि बरवाला में जो नरसंहार हुआ उसके लिए दोषी हरियाणा की भाजपा सरकार है..दुष्यंत…,HOF,OFFN,train
hasoc_2020_hi_4249,"मैच हार कर भी, लोगो के दिल जीतने वाले को #MSDhoni कहते है🙌😘

#IPLFinal2019 #CSk #Yellove #Dhoni #CSKvMI #CSKForever",NOT,NONE,train
hasoc_2020_hi_4109,"RT @ImSid__: सबसे बड़ा बेवकूफ तो जाखड़ निकला..

अपनी जमानत जब्त करवाने के लिए 
6 करोड़ सड़ जी को दे आया.. 🙈😂
#KejriwalCash4Ticket",HOF,OFFN,train
hasoc_2020_hi_1696,"RT @INCIndia: मोदी जी रणनीति में विश्वास ही नहीं करते, उनके किसी काम में रणनीति नहीं है। वो इवेंट्स में विश्वास करते हैं। हम रणनीति में वि…",NOT,NONE,train
